Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5735305,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697434574,1911768.333,3310686.663,5734620,158,5735305,2867652.5,4054504.321,5734620,685,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523075931,0.174358644,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,97,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10309.27835,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,115160681,21,19,989,5014,616,0,47.0952381,140.0863679,1418,0,263.8947368,520.0912201,52.12716656,0.347340773,2952837.974,4534877.941,10000000,3,115000000,5758034.05,4958439.194,10100000,3,111000000,6146584.056,5032660.793,10100000,48,0,0,0,0,680,616,0.182353906,0.164986867,0,1418,146.4146341,379.2166251,143805.2488,0,0,0,1,0,0,0,0,0,150.075,47.0952381,263.8947368,680,0,0,0,0,0,0,21,989,19,5014,29200,358,4,32,51560.0,32898.3635,150752,41528,10000000.0,3253.590702,10000000,9999708,0
80,5016378,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.797388076,1672126.0,2895576.73,5015650,146,5016378,2508189.0,3546085.353,5015650,728,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598041057,0.199347019,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,8827875,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.4261076,0.906220353,1261125.0,2178910.627,5002587,106,3825288,1275096.0,2204028.406,3820088,867,8827744,2942581.333,2612971.933,5003207,3607,0,0,0,0,136,136,0.453110177,0.453110177,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,117846852,7,7,471,279,315,6,67.28571429,111.0476088,73,6,39.85714286,25.04947485,6.364192062,0.118798252,9065142.462,22100000.0,58900000,1,118000000,19600000.0,30300000.0,58900000,2986,118000000,19600000.0,30400000.0,59000000,1,1,0,0,0,140,140,0.059399126,0.059399126,6,315,71.0,101.4804696,10298.28571,0,1,0,0,1,0,0,0,1,76.07142857,67.28571429,39.85714286,140,0,0,0,0,0,0,7,471,7,279,254,396,6,20,102165.5,20585.99972,116722,87609,58800000.0,242708.0387,58900000,58600000,0
80,5804275,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.689147223,1934758.333,3350326.387,5803382,137,5804275,2902137.5,4102979.32,5803382,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516860418,0.172286806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5478351,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730146718,1826117.0,3162180.921,5477489,176,5478351,2739175.5,3872560.09,5477489,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.547610038,0.182536679,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5155697,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775840784,1718565.667,2975887.892,5154825,135,5155697,2577848.5,3644395.116,5154825,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581880588,0.193960196,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,118037510,31,29,6444,15965,726,0,207.8709677,321.8434135,1460,0,550.5172414,627.8723494,189.846431,0.508312993,2000635.763,3897328.258,10000000,3,118000000,3934583.667,4830139.034,10100000,343,114000000,4068273.357,4959499.788,10100000,3,0,0,0,0,632,592,0.26262838,0.245684613,0,1460,367.3606557,517.0767523,267368.3678,0,0,0,1,0,0,0,0,0,373.4833333,207.8709677,550.5172414,632,0,0,0,0,0,0,31,6444,29,15965,8192,1024,30,20,358876.3636,809984.6596,2801072,114615,9996750.091,17345.53944,10000000,9948324,0
53,147,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,1918367.347,27210.88435,49.0,78.80989786,140,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13605.44218,13605.44218,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115341564,24,23,2698,9457,1154,0,112.4166667,304.3536154,1418,0,411.173913,622.6658707,105.3826529,0.407485371,2507425.304,4304176.52,10000000,2,115000000,5014850.609,5009575.036,10100000,3,111000000,5033134.045,5133451.425,10100000,2,0,0,0,0,776,744,0.208077636,0.199407735,0,1418,253.2291667,500.5097078,250509.9676,0,0,0,1,0,0,0,0,0,258.6170213,112.4166667,411.173913,776,0,0,0,0,0,0,24,2698,23,9457,29200,383,5,32,57547.27273,69947.64975,268447,36241,10000000.0,17215.23886,10000000,9960023,0
443,116582381,24,23,1169,10587,388,0,48.70833333,105.0339403,1579,0,460.3043478,653.9670853,100.838565,0.403148397,2534399.587,4307071.515,10200000,1,117000000,5068799.174,4974168.466,10200000,1,111000000,5067698.136,5094157.02,10200000,48,0,0,0,0,492,604,0.205863011,0.197285386,0,1579,244.9166667,499.2224948,249223.0993,0,0,0,1,0,0,0,0,0,250.1276596,48.70833333,460.3043478,492,0,0,0,0,0,0,24,1169,23,10587,8192,1013,23,20,109054.25,295140.9638,1046242,22840,9606144.083,1429425.205,10200000,5070107,0
80,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5371335,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.744693824,1790445.0,3100519.045,5370616,118,5371335,2685667.5,3797090.583,5370616,719,0,0.0,0.0,0,0,0,0,0,0,104,40,0.558520368,0.186173456,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,24344,2,2,70,338,35,35,35.0,0.0,169,169,169.0,0.0,16759.77654,164.3115347,8114.666667,14050.68491,24339,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,82.15576733,82.15576733,35,169,88.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,110.75,35.0,169.0,40,0,0,0,0,0,0,2,70,2,338,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5475890,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730474863,1825296.667,3160879.575,5475166,93,5475890,2737945.0,3871015.061,5475166,724,0,0.0,0.0,0,0,0,0,0,0,104,40,0.547856148,0.182618716,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,188,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1000000.0,21276.59574,62.66666667,69.51498639,138,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,40,40,10638.29787,10638.29787,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,35403514,203,104,43906,72187,602,0,216.2857143,228.4931854,1068,0,694.1057692,362.6084817,3279.137771,8.671455607,115697.7582,329338.4091,3573046,4,35400000,175249.7822,392621.6913,3573046,865,35400000,343722.3204,518111.4499,3573920,4,0,0,0,0,6504,3336,5.733894099,2.937561509,0,1068,376.9253247,360.6565371,130073.1377,0,0,0,1,0,0,0,0,0,378.1530945,216.2857143,694.1057692,6504,0,0,0,0,0,0,203,43906,104,72187,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5180854,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772073484,1726951.333,2990410.562,5179980,124,5180854,2590427.0,3662180.973,5179980,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579055113,0.193018371,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,139733,2,2,64,536,32,32,32.0,0.0,268,268,268.0,0.0,4293.903373,28.62602249,46577.66667,80667.95696,139725,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,14.31301124,14.31301124,32,268,126.4,129.2625236,16708.8,0,0,0,0,0,0,0,0,1,158.0,32.0,268.0,40,0,0,0,0,0,0,2,64,2,536,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5686897,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.703371276,1895632.333,3282714.045,5686184,141,5686897,2843448.5,4020235.098,5686184,713,0,0.0,0.0,0,0,0,0,0,0,104,40,0.527528457,0.175842819,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5660473,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.706654727,1886824.333,3267310.925,5659590,126,5660473,2830236.5,4001310.092,5659590,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529991045,0.176663682,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23517,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,5187.736531,85.04486116,23517.0,0.0,23517,23517,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.52243058,42.52243058,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,20,0,0,0,0,0,0,1,45,1,77,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61552,1,1,52,131,52,52,52.0,0.0,131,131,131.0,0.0,2973.095919,32.49285157,61552.0,0.0,61552,61552,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,16.24642579,16.24642579,52,131,78.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,117.5,52.0,131.0,40,0,0,0,0,0,0,1,52,1,131,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,115705030,17,15,348,998,348,0,20.47058824,84.40239751,978,0,66.53333333,252.202262,11.63302926,0.276565332,3732420.323,4818326.773,10000000,3,116000000,7231564.375,4466719.562,10100000,3,111000000,7898020.071,4270632.209,10100000,3,0,0,0,0,552,488,0.146925332,0.129639999,0,978,40.78787879,178.8057182,31971.48485,0,0,0,1,0,0,0,0,0,42.0625,20.47058824,66.53333333,552,0,0,0,0,0,0,17,348,15,998,29200,340,1,32,41389.45455,16654.18017,91602,36202,10000000.0,4323.209858,10000000,9998304,0
443,5687627,11,10,770,4161,422,0,70.0,133.2298765,1703,0,416.1,655.0744572,866.9696518,3.692225246,284381.35,1187696.689,5325476,3,5687627,568762.7,1672811.099,5325476,48,332930,36992.22222,86260.13372,264133,3,0,0,0,0,360,328,1.934022748,1.758202498,0,1703,224.1363636,474.0745667,224746.6948,0,0,0,1,0,0,0,0,0,234.8095238,70.0,416.1,360,0,0,0,0,0,0,11,770,10,4161,29200,5119,4,32,362103.0,0.0,362103,362103,5325476.0,0.0,5325476,5325476,0
80,5393776,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741595498,1797925.333,3113323.817,5392882,110,5393776,2696888.0,3812711.279,5392882,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556196624,0.185398875,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,468870,1,1,51,203,51,51,51.0,0.0,203,203,203.0,0.0,541.7279843,4.26557468,468870.0,0.0,468870,468870,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.13278734,2.13278734,51,203,101.6666667,87.75724092,7701.333333,0,0,0,0,0,0,0,0,1,152.5,51.0,203.0,20,0,0,0,0,0,0,1,51,1,203,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5303330,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754243089,1767776.667,3061122.979,5302457,122,5303330,2651665.0,3748785.997,5302457,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.565682317,0.188560772,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5616800,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712149266,1872266.667,3242230.532,5616072,155,5616800,2808400.0,3970647.821,5616072,728,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53411195,0.178037317,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,206043,2,2,119,252,64,55,59.5,6.363961031,157,95,126.0,43.84062043,1800.595021,19.41342341,68681.0,15975.99753,86793,56592,149451,149451.0,0.0,149451,149451,143385,143385.0,0.0,143385,143385,0,0,0,0,64,72,9.706711706,9.706711706,55,157,85.2,43.37280254,1881.2,0,0,0,0,0,0,0,0,1,106.5,59.5,126.0,64,0,0,0,0,0,0,2,119,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5760921,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694333423,1920307.0,3325310.666,5760045,128,5760921,2880460.5,4072347.454,5760045,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520750068,0.173583356,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
35149,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,179,333,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5312511,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752939617,1770837.0,3066400.251,5311611,122,5312511,2656255.5,3755239.761,5311611,900,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564704713,0.188234904,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5543412,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.721577252,1847804.0,3199704.942,5542505,132,5543412,2771706.0,3918501.524,5542505,907,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541182939,0.180394313,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,50838,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,4484.834179,78.68130139,16946.0,29347.0029,50833,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,39.34065069,39.34065069,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,49096796,2,2,107,299,56,51,53.5,3.535533906,167,132,149.5,24.74873734,8.269378719,0.081471712,16400000.0,28300000.0,49000000,24468,49000000,49000000.0,0.0,49000000,49000000,49100000,49100000.0,0.0,49100000,49100000,0,0,0,0,72,72,0.040735856,0.040735856,51,167,91.4,54.50045871,2970.3,0,0,0,0,0,0,0,0,1,114.25,53.5,149.5,72,0,0,0,0,0,0,2,107,2,299,-1,-1,1,32,24468.0,0.0,24468,24468,49000000.0,0.0,49000000,49000000,0
80,5964771,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.670604119,1988257.0,3443012.179,5963905,113,5964771,2982385.5,4216505.313,5963905,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502953089,0.16765103,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23583,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,15519.65399,169.6137048,7861.0,13570.63591,23531,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,84.80685239,84.80685239,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,64,0,0,0,0,0,0,2,84,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,49976,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,3601.72883,80.03841844,16658.66667,28807.76649,49923,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,40,40.01920922,40.01920922,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,101945,21,30,555,54370,441,0,26.42857143,94.99924812,3264,0,1812.333333,847.4865204,538770.9059,500.2697533,2038.9,6335.449498,24081,10,101763,5088.15,9989.359915,28251,67,77864,2684.965517,7082.431879,24252,48,0,0,0,0,432,612,205.9934278,294.2763255,0,3264,1056.25,1098.537046,1206783.642,0,0,0,1,0,0,0,0,1,1076.960784,26.42857143,1812.333333,432,0,0,0,0,0,0,21,555,30,54370,8192,60,20,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5706115,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.701002346,1902038.333,3293658.016,5705227,124,5706115,2853057.5,4033576.789,5705227,888,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525751759,0.175250586,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,247,2,2,142,242,71,71,71.0,0.0,121,121,121.0,0.0,1554655.87,16194.33198,82.33333333,100.0216643,195,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,8097.165992,8097.165992,71,121,91.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,113.75,71.0,121.0,64,0,0,0,0,0,0,2,142,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5044558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792933692,1681519.333,2911742.548,5043710,102,5044558,2522279.0,3565841.917,5043710,848,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594700269,0.198233423,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5014868,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.797628173,1671622.667,2894291.873,5013663,97,5014868,2507434.0,3544343.042,5013663,1205,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59822113,0.199407043,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5070600,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788861279,1690200.0,2926744.997,5069714,100,5070600,2535300.0,3584202.651,5069714,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591645959,0.19721532,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,32857904,203,104,43951,72198,602,0,216.5073892,228.6511756,1068,0,694.2115385,362.6983735,3534.887679,9.343261822,107378.7712,271431.4083,1279690,4,32900000,162647.703,320645.8782,1279690,895,32900000,319007.8835,417891.2153,1280587,4,0,0,0,0,6504,3336,6.178117752,3.16514407,0,1068,377.1071429,360.7189684,130118.1742,0,0,0,1,0,0,0,0,0,378.3355049,216.5073892,694.2115385,6504,0,0,0,0,0,0,203,43951,104,72198,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5188857,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.770882682,1729619.0,2994878.684,5187807,142,5188857,2594428.5,3667591.047,5187807,1050,0,0.0,0.0,0,0,0,0,0,0,104,40,0.578162011,0.19272067,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,5635634,9,8,380,3152,193,0,42.22222222,69.12086837,2656,0,394.0,920.9726225,626.726292,3.016519526,352227.125,1364324.27,5467891,3,5635634,704454.25,1924866.637,5467891,3,117071,16724.42857,28456.23553,65018,3,0,0,0,0,192,172,1.596980925,1.4195386,0,2656,196.2222222,620.267073,384731.2418,0,0,0,1,0,0,0,0,0,207.7647059,42.22222222,394.0,192,0,0,0,0,0,0,9,380,8,3152,8192,62,8,20,167740.0,0.0,167740,167740,5467891.0,0.0,5467891,5467891,0
443,119008345,12,14,0,31,0,0,0.0,0.0,31,0,2.214285714,8.285098499,0.260485935,0.218472074,4760333.8,5040341.837,10000000,1,111000000,10000000.0,16.17461535,10000000,10000000,119000000,9152653.923,2786581.28,10100000,1,0,0,0,0,384,448,0.100833265,0.117638809,0,31,1.148148148,5.965952782,35.59259259,0,0,0,0,1,0,0,0,1,1.192307692,0.0,2.214285714,384,0,0,0,0,0,0,12,0,14,31,320,67,0,32,26779.58333,9408.006633,56637,23829,9890582.417,461964.329,10000000,8423649,0
80,5411854,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739118239,1803951.333,3123736.905,5410932,136,5411854,2705927.0,3825454.757,5410932,922,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554338679,0.18477956,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
